AvailabilityZone,BilledCost,BillingAccountId,BillingAccountName,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,ChargePeriodEnd,ChargePeriodStart,CommitmentDiscountCategory,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountStatus,CommitmentDiscountType,ConsumedQuantity,ConsumedUnit,ContractedCost,ContractedUnitPrice,EffectiveCost,InvoiceIssuerName,ListCost,ListUnitPrice,PricingCategory,PricingQuantity,PricingUnit,ProviderName,PublisherName,RegionId,RegionName,ResourceId,ResourceName,ResourceType,ServiceCategory,Id,ServiceName,SkuId,SkuPriceId,SubAccountId,SubAccountName,Tags
us-east-1,0.000005,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US East (N. Virginia)",Usage-Based,9/18/2024,9/18/2024,NULL,NULL,NULL,NULL,NULL,1,API Requests,0,0,0,"Amazon Web Services, Inc.",0.000005,0.000005,Standard,1,API Requests,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),NULL,NULL,NULL,Management and Governance,3465927,AWS Systems Manager,MB4F8NNCDVWUBKDE,MB4F8NNCDVWUBKDE.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion,
us-east-1,0.000005,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US East (N. Virginia)",Usage-Based,9/11/2024,9/11/2024,NULL,NULL,NULL,NULL,NULL,1,API Requests,0,0,0,"Amazon Web Services, Inc.",0.000005,0.000005,Standard,1,API Requests,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),NULL,NULL,NULL,Management and Governance,3467431,AWS Systems Manager,MB4F8NNCDVWUBKDE,MB4F8NNCDVWUBKDE.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion,
us-west-2c,0.018414942,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,m7i-flex.2xlarge Linux/UNIX Spot Instance-hour in US West (Oregon) in VPC Zone #4,Usage-Based,9/19/2024,9/19/2024,NULL,NULL,NULL,NULL,NULL,0.105833,Hours,0,0,0,Amazon Web Services EMEA SARL,0.040538272,0.38304,Dynamic,0.105833,Hours,AWS,Amazon Web Services EMEA SARL,us-west-2,US West (Oregon),i-0a79e8b9aba5la5l8,NULL,NULL,Compute,3478670,Amazon Elastic Compute Cloud,BVGJPQFGU48AT4NV,BVGJPQFGU48AT4NV.JRTCKXETXF.6YS6EN2CT7,77596568903,Apollo Voyager, OsakaFinance
us-east-1,0.000005,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US East (N. Virginia)",Usage-Based,9/24/2024,9/24/2024,NULL,NULL,NULL,NULL,NULL,1,API Requests,0,0,0,"Amazon Web Services, Inc.",0.000005,0.000005,Standard,1,API Requests,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),NULL,NULL,NULL,Management and Governance,3486166,AWS Systems Manager,MB4F8NNCDVWUBKDE,MB4F8NNCDVWUBKDE.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion,
us-east-1a,0.34,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.34 per On Demand Linux c5.2xlarge Instance Hour,Usage-Based,9/15/2024,9/15/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.34,0.34,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-0l66bl07eal922l05,NULL,instance,Compute,3501789,Amazon Elastic Compute Cloud,H9ZN7EUEHC2S7YH5,H9ZN7EUEHC2S7YH5.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion, PeoriaData
eu-central-1b,0.0216,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.0216 per On Demand Linux t3a.small Instance Hour,Usage-Based,9/15/2024,9/15/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.0216,0.0216,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",eu-central-1,EU (Frankfurt),i-01l2fa6al772407b1,NULL,instance,Compute,3504170,Amazon Elastic Compute Cloud,774XP29ZBNQKJHC3,774XP29ZBNQKJHC3.JRTCKXETXF.6YS6EN2CT7,65226353821,Nimbus Apollo, DurhamEngineering
eu-central-1c,0.097,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.097 per On Demand Linux c5.large Instance Hour,Usage-Based,9/28/2024,9/28/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.097,0.097,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",eu-central-1,EU (Frankfurt),i-044a78l3l9454l0e0,NULL,instance,Compute,3539346,Amazon Elastic Compute Cloud,S3BME23KN52QCQ5Q,S3BME23KN52QCQ5Q.JRTCKXETXF.6YS6EN2CT7,18938484842,Orion Zenith, JambiIT
us-east-1,0.000005,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US East (N. Virginia)",Usage-Based,9/25/2024,9/25/2024,NULL,NULL,NULL,NULL,NULL,1,API Requests,0,0,0,"Amazon Web Services, Inc.",0.000005,0.000005,Standard,1,API Requests,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),NULL,NULL,NULL,Management and Governance,3550572,AWS Systems Manager,MB4F8NNCDVWUBKDE,MB4F8NNCDVWUBKDE.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion,
us-east-2a,0.0116,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.0116 per On Demand Linux t2.micro Instance Hour,Usage-Based,9/14/2024,9/14/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.0116,0.0116,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-east-2,US East (Ohio),i-091a1f50ae9a59b16,NULL,instance,Compute,3550787,Amazon Elastic Compute Cloud,F9GPUA3E29X6GJVE,F9GPUA3E29X6GJVE.JRTCKXETXF.6YS6EN2CT7,85742851457,Orion Odyssey, KotaArchitecture
us-east-2,0.022933334,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.06 per Aurora Capacity Unit hour running Amazon Aurora PostgreSQL Serverless,Usage-Based,9/20/2024,9/20/2024,NULL,NULL,NULL,NULL,NULL,0.38222224,ACU-Hours,0,0,0,"Amazon Web Services, Inc.",0.022933334,0.06,Standard,0.38222224,ACU-Hours,AWS,"Amazon Web Services, Inc.",us-east-2,US East (Ohio),arn:ats:rls:us-east-2:740815793202:lmuster:afanlonellart-lev1-lf-lmuster,NULL,NULL,Databases,3555858,Amazon Relational Database Service,A78E5Z5VU46XCNQY,A78E5Z5VU46XCNQY.JRTCKXETXF.6YS6EN2CT7,85742851457,Orion Odyssey,
us-east-1f,0.321191472,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$1.624 per On Demand Linux g5.4xlarge Instance Hour,Usage-Based,9/25/2024,9/25/2024,NULL,NULL,NULL,NULL,NULL,0.197778,Hours,0,2,0,"Amazon Web Services, Inc.",0.321191472,1.624,Standard,0.197778,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-0b669545413558a7a,NULL,instance,Compute,3561049,Amazon Elastic Compute Cloud,4GQWNPC9K2PZAY97,4GQWNPC9K2PZAY97.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion, PeoriaData
us-east-1,0.000005,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US East (N. Virginia)",Usage-Based,9/26/2024,9/26/2024,NULL,NULL,NULL,NULL,NULL,1,API Requests,0,0,0,"Amazon Web Services, Inc.",0.000005,0.000005,Standard,1,API Requests,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),NULL,NULL,NULL,Management and Governance,3561349,AWS Systems Manager,MB4F8NNCDVWUBKDE,MB4F8NNCDVWUBKDE.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion,
us-west-1a,0.32,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.32 per On Demand Linux t4g.2xlarge Instance Hour,Usage-Based,9/12/2024,9/12/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.32,0.32,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-west-1,US West (N. California),i-04ea2lf55bf0f03e2,NULL,instance,Compute,3561604,Amazon Elastic Compute Cloud,W6EAUTAAWGZMSKZH,W6EAUTAAWGZMSKZH.JRTCKXETXF.6YS6EN2CT7,45147637413,Horizon Horizon, LyonProcurement
us-west-2,0,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.00 per GB-Month of storage for first 25 free GB-Months,Usage-Based,9/9/2024,9/9/2024,NULL,NULL,NULL,NULL,NULL,0,GB-Months,0,0,0,"Amazon Web Services, Inc.",0,0,Standard,0,GB-Months,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),arn:ats:llnacolf:us-test-2:740815793202:tafme/faferlServileWefsolfet-lev1,NULL,NULL,Databases,3567522,Amazon DynamoDB,UNCJFSHZ2ZQGDPJV,UNCJFSHZ2ZQGDPJV.JRTCKXETXF.G2A93NZ7DT,85742851457,Orion Odyssey,
us-east-1,0.000005,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US East (N. Virginia)",Usage-Based,9/24/2024,9/24/2024,NULL,NULL,NULL,NULL,NULL,1,API Requests,0,0,0,"Amazon Web Services, Inc.",0.000005,0.000005,Standard,1,API Requests,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),NULL,NULL,NULL,Management and Governance,3572543,AWS Systems Manager,MB4F8NNCDVWUBKDE,MB4F8NNCDVWUBKDE.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion,
us-east-1a,1.14,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$1.14 per On Demand Linux g3.4xlarge Instance Hour,Usage-Based,9/23/2024,9/23/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,1,1,1,"Amazon Web Services, Inc.",1.14,1.14,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-089fl6916f029b758,NULL,instance,Compute,3572787,Amazon Elastic Compute Cloud,SQ37ZQ2CZ2H95VDC,SQ37ZQ2CZ2H95VDC.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion, PeoriaData
ap-northeast-1a,0.107,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.107 per On Demand Linux c5.large Instance Hour,Usage-Based,9/21/2024,9/20/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.107,0.107,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",ap-northeast-1,Asia Pacific (Tokyo),i-0b8al56f774279f1a,NULL,instance,Compute,3590766,Amazon Elastic Compute Cloud,KB5V9BJ77S8AV7TK,KB5V9BJ77S8AV7TK.JRTCKXETXF.6YS6EN2CT7,18938484842,Orion Zenith, PortlandEngineering
us-west-2c,0.0188,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.0188 per On Demand Linux t3a.small Instance Hour,Usage-Based,9/8/2024,9/8/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.0188,0.0188,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),i-0f6a624eeb76b3l21,NULL,instance,Compute,3594508,Amazon Elastic Compute Cloud,YMM296RVWEZ6VXXA,YMM296RVWEZ6VXXA.JRTCKXETXF.6YS6EN2CT7,83450778704,Eclipse Apollo, Des MoinesSRE
us-west-1b,0.0276,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.0276 per On Demand Linux t2.small Instance Hour,Usage-Based,9/27/2024,9/27/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.0276,0.0276,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-west-1,US West (N. California),i-f1925f73,NULL,instance,Compute,3627207,Amazon Elastic Compute Cloud,JHV4BKWFVMXQ2T6R,JHV4BKWFVMXQ2T6R.JRTCKXETXF.6YS6EN2CT7,84445137922,Pioneer Nimbus, KupangDesign
us-west-2,0.01136,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US West (Oregon)",Usage-Based,9/3/2024,9/3/2024,NULL,NULL,NULL,NULL,NULL,2272,API Requests,0,0,0,"Amazon Web Services, Inc.",0.01136,0.000005,Standard,2272,API Requests,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),NULL,NULL,NULL,Management and Governance,3640490,AWS Systems Manager,PMR4PXW56N3ZAP3T,PMR4PXW56N3ZAP3T.JRTCKXETXF.6YS6EN2CT7,18938484842,Orion Zenith,
us-east-1b,2.04,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$2.04 per On Demand Linux c5.12xlarge Instance Hour,Usage-Based,9/23/2024,9/23/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,2,2,2,"Amazon Web Services, Inc.",2.04,2.04,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-00770al0alf900250,NULL,instance,Compute,3657516,Amazon Elastic Compute Cloud,SEPZUZKD53RX92J8,SEPZUZKD53RX92J8.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion, PeoriaData
us-east-1,0.000005,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US East (N. Virginia)",Usage-Based,9/23/2024,9/23/2024,NULL,NULL,NULL,NULL,NULL,1,API Requests,0,0,0,"Amazon Web Services, Inc.",0.000005,0.000005,Standard,1,API Requests,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),NULL,NULL,NULL,Management and Governance,3671986,AWS Systems Manager,MB4F8NNCDVWUBKDE,MB4F8NNCDVWUBKDE.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion,
us-west-2,0.0000015,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.25 per million read request units (Oregon),Usage-Based,9/6/2024,9/6/2024,NULL,NULL,NULL,NULL,NULL,6,ReadRequestUnits,0,0,0,"Amazon Web Services, Inc.",0.0000015,0.00000025,Standard,6,ReadRequestUnits,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),arn:ats:llnacolf:us-test-2:156041400159:tafme/terragrunt-molfs,NULL,NULL,Databases,3683329,Amazon DynamoDB,K6UMRY3TVDVCBP56,K6UMRY3TVDVCBP56.JRTCKXETXF.6YS6EN2CT7,39483241683,Apollo Eclipse,
us-west-2,0,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.00 per GB-Month of storage for first 25 free GB-Months,Usage-Based,9/18/2024,9/18/2024,NULL,NULL,NULL,NULL,NULL,7.39586E-05,GB-Months,0,0,0,"Amazon Web Services, Inc.",0,0,Standard,7.39586E-05,GB-Months,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),arn:ats:llnacolf:us-test-2:740815793202:tafme/faferlReservation-staging1,NULL,NULL,Databases,3697276,Amazon DynamoDB,UNCJFSHZ2ZQGDPJV,UNCJFSHZ2ZQGDPJV.JRTCKXETXF.G2A93NZ7DT,85742851457,Orion Odyssey,
us-west-2a,0,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.00 for 695 Mbps per t3a.2xlarge instance-hour (or partial hour),Usage-Based,9/14/2024,9/14/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0,0,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),i-0ea9bel1a943l0462,NULL,NULL,Storage,3708899,Amazon Elastic Compute Cloud,HV7YB4DZETV84GSR,HV7YB4DZETV84GSR.JRTCKXETXF.6YS6EN2CT7,66362635077,Zenith Apollo, KabulSRE
us-east-1a,0.22345548,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.34 per On Demand Linux c5.2xlarge Instance Hour,Usage-Based,9/10/2024,9/10/2024,NULL,NULL,NULL,NULL,NULL,0.657222,Hours,0,0,0,"Amazon Web Services, Inc.",0.22345548,0.34,Standard,0.657222,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-016fbl873679f3l22,NULL,instance,Compute,3709922,Amazon Elastic Compute Cloud,H9ZN7EUEHC2S7YH5,H9ZN7EUEHC2S7YH5.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion, PeoriaData
us-east-1,0.000005,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US East (N. Virginia)",Usage-Based,9/10/2024,9/10/2024,NULL,NULL,NULL,NULL,NULL,1,API Requests,0,0,0,"Amazon Web Services, Inc.",0.000005,0.000005,Standard,1,API Requests,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),NULL,NULL,NULL,Management and Governance,3712714,AWS Systems Manager,MB4F8NNCDVWUBKDE,MB4F8NNCDVWUBKDE.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion,
us-east-1c,1.14,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$1.14 per On Demand Linux g3.4xlarge Instance Hour,Usage-Based,9/26/2024,9/26/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,1,1,1,"Amazon Web Services, Inc.",1.14,1.14,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-097722747b1l0lb2a,NULL,instance,Compute,3714821,Amazon Elastic Compute Cloud,SQ37ZQ2CZ2H95VDC,SQ37ZQ2CZ2H95VDC.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion, PeoriaData
us-east-1,0.000005,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US East (N. Virginia)",Usage-Based,9/27/2024,9/27/2024,NULL,NULL,NULL,NULL,NULL,1,API Requests,0,0,0,"Amazon Web Services, Inc.",0.000005,0.000005,Standard,1,API Requests,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),NULL,NULL,NULL,Management and Governance,3717993,AWS Systems Manager,MB4F8NNCDVWUBKDE,MB4F8NNCDVWUBKDE.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion,
us-east-1f,0.34,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.34 per On Demand Linux c5.2xlarge Instance Hour,Usage-Based,9/28/2024,9/28/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.34,0.34,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-05e3a3lf50370951a,NULL,instance,Compute,3719335,Amazon Elastic Compute Cloud,H9ZN7EUEHC2S7YH5,H9ZN7EUEHC2S7YH5.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion, PeoriaData
us-west-2,0,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.00 per GB-Month of storage for first 25 free GB-Months,Usage-Based,9/29/2024,9/29/2024,NULL,NULL,NULL,NULL,NULL,2.9532E-06,GB-Months,0,0,0,"Amazon Web Services, Inc.",0,0,Standard,2.9532E-06,GB-Months,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),arn:ats:llnacolf:us-test-2:740815793202:tafme/maf-provisioning-servile-staging1,NULL,NULL,Databases,3722961,Amazon DynamoDB,UNCJFSHZ2ZQGDPJV,UNCJFSHZ2ZQGDPJV.JRTCKXETXF.G2A93NZ7DT,85742851457,Orion Odyssey,
us-west-2a,0,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.0416 per On Demand Linux t3.medium Instance Hour,Usage-Based,9/30/2024,9/30/2024,Spend,arn:aws:savingsplans::961082193871:savingsplan/493f5705-db1c-4867-8e5c-ee9a66fa6d3f,NULL,Used,Savings Plan,0.468056,Hours,0,0,0,"Amazon Web Services, Inc.",0.01947113,0.0416,Committed,0.468056,Hours,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),i-0a4670l003710lf5f,NULL,instance,Compute,3725533,Amazon Elastic Compute Cloud,83H2W4FZK86NAGZF,83H2W4FZK86NAGZF.JRTCKXETXF.6YS6EN2CT7,69918885631,Odyssey Horizon, PeoriaProcurement
us-west-2d,0.384,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.384 per On Demand Linux m5.2xlarge Instance Hour,Usage-Based,9/4/2024,9/4/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0.384,0.384,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),i-03a23l46f4a8l8714,NULL,instance,Compute,3740243,Amazon Elastic Compute Cloud,PS6J5UCPGRFJTMMR,PS6J5UCPGRFJTMMR.JRTCKXETXF.6YS6EN2CT7,18938484842,Orion Zenith, ViennaIT
us-west-2a,0,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.00 for 695 Mbps per t3.xlarge instance-hour (or partial hour),Usage-Based,9/16/2024,9/16/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,0,0,0,"Amazon Web Services, Inc.",0,0,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),i-0fe5070eb6582982l,NULL,NULL,Storage,3766339,Amazon Elastic Compute Cloud,HR3787SCUMECZHE9,HR3787SCUMECZHE9.JRTCKXETXF.6YS6EN2CT7,69460568468,Nimbus Orion, BelgradeSRE
us-east-1d,1.14,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$1.14 per On Demand Linux g3.4xlarge Instance Hour,Usage-Based,9/19/2024,9/19/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,1,1,1,"Amazon Web Services, Inc.",1.14,1.14,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-0l2f2l26bff5385el,NULL,instance,Compute,3766514,Amazon Elastic Compute Cloud,SQ37ZQ2CZ2H95VDC,SQ37ZQ2CZ2H95VDC.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion, PeoriaData
us-east-1,0.000005,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US East (N. Virginia)",Usage-Based,9/9/2024,9/9/2024,NULL,NULL,NULL,NULL,NULL,1,API Requests,0,0,0,"Amazon Web Services, Inc.",0.000005,0.000005,Standard,1,API Requests,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),NULL,NULL,NULL,Management and Governance,3770548,AWS Systems Manager,MB4F8NNCDVWUBKDE,MB4F8NNCDVWUBKDE.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion,
us-west-2,0.000075,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.000025 per state transition,Usage-Based,9/29/2024,9/29/2024,NULL,NULL,NULL,NULL,NULL,3,StateTransitions,0,0,0,"Amazon Web Services, Inc.",0.000075,0.000025,Standard,3,StateTransitions,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),arn:ats:states:us-test-2:365499461711:stateMaleine:ReservationStatecaleine-prol1,NULL,NULL,Compute,3786859,AWS Step Functions,XMHKSF96BVDUEV9U,XMHKSF96BVDUEV9U.JRTCKXETXF.6YS6EN2CT7,18938484842,Orion Zenith, LusakaSRE
us-east-1f,1.624,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$1.624 per On Demand Linux g5.4xlarge Instance Hour,Usage-Based,9/26/2024,9/26/2024,NULL,NULL,NULL,NULL,NULL,1,Hours,2,2,2,"Amazon Web Services, Inc.",1.624,1.624,Standard,1,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-0lll083248blb5208,NULL,instance,Compute,3805707,Amazon Elastic Compute Cloud,4GQWNPC9K2PZAY97,4GQWNPC9K2PZAY97.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion, PeoriaData
us-west-2,0.00002,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,"$0.05 per 10,000 Parameter API Interaction_Higher throughput in US West (Oregon)",Usage-Based,9/16/2024,9/16/2024,NULL,NULL,NULL,NULL,NULL,4,API Requests,0,0,0,"Amazon Web Services, Inc.",0.00002,0.000005,Standard,4,API Requests,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),NULL,NULL,NULL,Management and Governance,3812040,AWS Systems Manager,PMR4PXW56N3ZAP3T,PMR4PXW56N3ZAP3T.JRTCKXETXF.6YS6EN2CT7,18938484842,Orion Zenith,
us-west-2,0.001597222,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.23 per GB-month of provisioned gp2 storage for Multi-AZ deployments running MySQL,Usage-Based,9/24/2024,9/24/2024,NULL,NULL,NULL,NULL,NULL,0.006944444,GB-Months,0,0,0,"Amazon Web Services, Inc.",0.001597222,0.23,Standard,0.006944444,GB-Months,AWS,"Amazon Web Services, Inc.",us-west-2,US West (Oregon),arn:ats:rls:us-test-2:561134494941:lf:api,NULL,NULL,Databases,3814073,Amazon Relational Database Service,Q9EAN7M3CQR9PV9M,Q9EAN7M3CQR9PV9M.JRTCKXETXF.6YS6EN2CT7,84445137922,Pioneer Nimbus,
us-east-1d,0.20503904,1.23457E+12,SunBird,USD,10/1/2024 0:00,9/1/2024 0:00,Usage,NULL,$0.34 per On Demand Linux c5.2xlarge Instance Hour,Usage-Based,9/27/2024,9/26/2024,NULL,NULL,NULL,NULL,NULL,0.603056,Hours,0,0,0,"Amazon Web Services, Inc.",0.20503904,0.34,Standard,0.603056,Hours,AWS,"Amazon Web Services, Inc.",us-east-1,US East (N. Virginia),i-000960aebl9483009,NULL,instance,Compute,3858137,Amazon Elastic Compute Cloud,H9ZN7EUEHC2S7YH5,H9ZN7EUEHC2S7YH5.JRTCKXETXF.6YS6EN2CT7,11353890204,Atlas Orion, PeoriaData
